timestamp,sim_time,image,steering,speed,command
JC_20260625_201625_506098,159.136,JC_20260625_201625_506098.png,0,30,2
JC_20260625_201625_715497,159.344,JC_20260625_201625_715497.png,0,30,2
JC_20260625_201625_922464,159.552,JC_20260625_201625_922464.png,0,30,2
JC_20260625_201626_130766,159.76,JC_20260625_201626_130766.png,0,30,2
JC_20260625_201626_338938,159.968,JC_20260625_201626_338938.png,0,30,2
JC_20260625_201626_545950,160.176,JC_20260625_201626_545950.png,0,30,2
JC_20260625_201626_754843,160.384,JC_20260625_201626_754843.png,0,30,2
JC_20260625_201626_963339,160.592,JC_20260625_201626_963339.png,0,30,2
JC_20260625_201627_170123,160.8,JC_20260625_201627_170123.png,0,30,2
JC_20260625_201627_378140,161.008,JC_20260625_201627_378140.png,0,30,2
JC_20260625_201627_589694,161.216,JC_20260625_201627_589694.png,0,30,2
JC_20260625_201627_795149,161.424,JC_20260625_201627_795149.png,0,30,2
JC_20260625_201628_003128,161.632,JC_20260625_201628_003128.png,0,30,2
JC_20260625_201628_211306,161.84,JC_20260625_201628_211306.png,0,30,2
JC_20260625_201628_419144,162.048,JC_20260625_201628_419144.png,0,30,2
JC_20260625_201628_627255,162.256,JC_20260625_201628_627255.png,0,30,2
JC_20260625_201628_835170,162.464,JC_20260625_201628_835170.png,0,30,2
JC_20260625_201629_042912,162.672,JC_20260625_201629_042912.png,0,30,2
JC_20260625_201629_250607,162.88,JC_20260625_201629_250607.png,0,30,2
JC_20260625_201629_458837,163.088,JC_20260625_201629_458837.png,0,30,2
JC_20260625_201629_666449,163.296,JC_20260625_201629_666449.png,0,30,2
JC_20260625_201629_875088,163.504,JC_20260625_201629_875088.png,0,30,2
JC_20260625_201630_084106,163.712,JC_20260625_201630_084106.png,0,30,2
JC_20260625_201630_291781,163.92,JC_20260625_201630_291781.png,0,30,2
JC_20260625_201630_498052,164.128,JC_20260625_201630_498052.png,0,30,2
JC_20260625_201630_706114,164.336,JC_20260625_201630_706114.png,0,30,2
JC_20260625_201630_914529,164.544,JC_20260625_201630_914529.png,0,30,2
JC_20260625_201640_485978,164.752,JC_20260625_201640_485978.png,0,30,2
JC_20260625_201640_694367,164.96,JC_20260625_201640_694367.png,0,30,2
JC_20260625_201640_901977,165.168,JC_20260625_201640_901977.png,0,30,2
JC_20260625_201641_109907,165.376,JC_20260625_201641_109907.png,0,30,2
JC_20260625_201641_318116,165.584,JC_20260625_201641_318116.png,0,30,2
JC_20260625_201641_526456,165.792,JC_20260625_201641_526456.png,0,30,2
JC_20260625_201641_734990,166,JC_20260625_201641_734990.png,0,30,2
JC_20260625_201641_941918,166.208,JC_20260625_201641_941918.png,0,30,2
JC_20260625_201642_150693,166.416,JC_20260625_201642_150693.png,0,30,2
JC_20260625_201642_359406,166.624,JC_20260625_201642_359406.png,0,30,2
JC_20260625_201642_566549,166.832,JC_20260625_201642_566549.png,0,30,2
JC_20260625_201642_775274,167.04,JC_20260625_201642_775274.png,0,30,2
JC_20260625_201642_981950,167.248,JC_20260625_201642_981950.png,0,30,2
JC_20260625_201643_191134,167.456,JC_20260625_201643_191134.png,0,30,2
JC_20260625_201643_398563,167.664,JC_20260625_201643_398563.png,0,30,2
JC_20260625_201643_606692,167.872,JC_20260625_201643_606692.png,0,30,2
JC_20260625_201643_814481,168.08,JC_20260625_201643_814481.png,0,30,2
JC_20260625_201644_022596,168.288,JC_20260625_201644_022596.png,0,30,2
JC_20260625_201644_230992,168.496,JC_20260625_201644_230992.png,0,30,2
JC_20260625_201644_438506,168.704,JC_20260625_201644_438506.png,0,30,2
JC_20260625_201644_646112,168.912,JC_20260625_201644_646112.png,0,30,2
JC_20260625_201644_854980,169.12,JC_20260625_201644_854980.png,0,30,2
JC_20260625_201645_062653,169.328,JC_20260625_201645_062653.png,0,30,2
JC_20260625_201645_270845,169.536,JC_20260625_201645_270845.png,0,30,2
JC_20260625_201645_484765,169.744,JC_20260625_201645_484765.png,0,30,2
JC_20260625_201645_686305,169.952,JC_20260625_201645_686305.png,0,30,2
JC_20260625_201645_894617,170.16,JC_20260625_201645_894617.png,0,30,2
JC_20260625_201646_102467,170.368,JC_20260625_201646_102467.png,0,30,2
JC_20260625_201646_310345,170.576,JC_20260625_201646_310345.png,0,30,2
JC_20260625_201646_518117,170.784,JC_20260625_201646_518117.png,0,30,2
JC_20260625_201646_725386,170.992,JC_20260625_201646_725386.png,0,30,2
JC_20260625_201646_934671,171.2,JC_20260625_201646_934671.png,0,30,2
JC_20260625_201647_142686,171.408,JC_20260625_201647_142686.png,-0.00465,50,2
JC_20260625_201647_350003,171.616,JC_20260625_201647_350003.png,-0.01544,50,2
JC_20260625_201647_558849,171.824,JC_20260625_201647_558849.png,-0.03486,50,2
JC_20260625_201647_766676,172.032,JC_20260625_201647_766676.png,-0.01429,50,2
JC_20260625_201647_975610,172.24,JC_20260625_201647_975610.png,-0.01042,50,2
JC_20260625_201648_183079,172.448,JC_20260625_201648_183079.png,-0.00974,50,2
JC_20260625_201648_363665,172.656,JC_20260625_201648_363665.png,0.00214,50,2
JC_20260625_201648_403777,172.864,JC_20260625_201648_403777.png,-0.01118,50,2
JC_20260625_201648_441816,173.072,JC_20260625_201648_441816.png,0.00918,50,2
JC_20260625_201648_483056,173.28,JC_20260625_201648_483056.png,0.00092,50,2
JC_20260625_201648_522619,173.488,JC_20260625_201648_522619.png,0.0027,50,2
JC_20260625_201648_570067,173.696,JC_20260625_201648_570067.png,-0.00588,50,2
JC_20260625_201648_610176,173.904,JC_20260625_201648_610176.png,-0.00841,50,2
JC_20260625_201648_648769,174.112,JC_20260625_201648_648769.png,-0.01023,50,2
JC_20260625_201648_687811,174.32,JC_20260625_201648_687811.png,0.00678,50,2
JC_20260625_201648_725670,174.528,JC_20260625_201648_725670.png,0.01664,50,2
JC_20260625_201648_765560,174.736,JC_20260625_201648_765560.png,0.00856,50,2
JC_20260625_201648_804974,174.944,JC_20260625_201648_804974.png,-0.00558,50,2
JC_20260625_201648_852445,175.152,JC_20260625_201648_852445.png,-0.01549,50,2
JC_20260625_201648_889621,175.36,JC_20260625_201648_889621.png,-0.00701,50,2
JC_20260625_201648_928104,175.568,JC_20260625_201648_928104.png,-0.01382,50,2
JC_20260625_201648_968639,175.776,JC_20260625_201648_968639.png,0.0121,50,2
JC_20260625_201649_007188,175.984,JC_20260625_201649_007188.png,0.00566,50,2
JC_20260625_201649_045921,176.192,JC_20260625_201649_045921.png,0.00202,50,2
JC_20260625_201649_083699,176.4,JC_20260625_201649_083699.png,-0.00741,50,2
JC_20260625_201649_121422,176.608,JC_20260625_201649_121422.png,0.03681,50,2
JC_20260625_201649_167548,176.816,JC_20260625_201649_167548.png,0.01382,50,2
JC_20260625_201649_189705,176.928,JC_20260625_201649_189705.png,0.06308,50,2
JC_20260625_201649_211157,177.04,JC_20260625_201649_211157.png,0.04578,50,2
JC_20260625_201649_238132,177.184,JC_20260625_201649_238132.png,0.05164,50,2
JC_20260625_201649_260529,177.296,JC_20260625_201649_260529.png,0.06014,50,2
JC_20260625_201649_281178,177.408,JC_20260625_201649_281178.png,0.1031,50,2
JC_20260625_201649_303341,177.52,JC_20260625_201649_303341.png,0.124,50,2
JC_20260625_201649_324153,177.632,JC_20260625_201649_324153.png,0.09768,45,2
JC_20260625_201649_345549,177.744,JC_20260625_201649_345549.png,0.10737,50,2
JC_20260625_201649_365757,177.856,JC_20260625_201649_365757.png,0.12323,50,2
JC_20260625_201649_386646,177.968,JC_20260625_201649_386646.png,0.13244,50,2
JC_20260625_201649_409956,178.08,JC_20260625_201649_409956.png,0.11634,50,2
JC_20260625_201649_432072,178.192,JC_20260625_201649_432072.png,0.09176,50,2
JC_20260625_201649_465171,178.304,JC_20260625_201649_465171.png,0.10406,50,2
JC_20260625_201649_487711,178.416,JC_20260625_201649_487711.png,0.11716,50,2
JC_20260625_201649_508098,178.528,JC_20260625_201649_508098.png,0.1225,50,2
JC_20260625_201649_529152,178.64,JC_20260625_201649_529152.png,0.09951,50,2
JC_20260625_201649_549649,178.752,JC_20260625_201649_549649.png,0.08215,50,2
JC_20260625_201649_572156,178.864,JC_20260625_201649_572156.png,0.10259,50,2
JC_20260625_201649_594907,178.976,JC_20260625_201649_594907.png,0.11501,50,2
JC_20260625_201649_616203,179.088,JC_20260625_201649_616203.png,0.11276,50,2
JC_20260625_201649_637695,179.2,JC_20260625_201649_637695.png,0.07387,50,2
JC_20260625_201649_658747,179.312,JC_20260625_201649_658747.png,0.09338,50,2
JC_20260625_201649_686556,179.424,JC_20260625_201649_686556.png,0.10849,50,2
JC_20260625_201649_711281,179.536,JC_20260625_201649_711281.png,0.10407,50,2
JC_20260625_201649_732807,179.648,JC_20260625_201649_732807.png,0.0702,50,2
JC_20260625_201649_763203,179.76,JC_20260625_201649_763203.png,0.09129,50,2
JC_20260625_201649_784193,179.872,JC_20260625_201649_784193.png,0.11252,50,2
JC_20260625_201649_803995,179.984,JC_20260625_201649_803995.png,0.12492,50,2
JC_20260625_201649_824591,180.096,JC_20260625_201649_824591.png,0.11329,50,2
JC_20260625_201649_844845,180.208,JC_20260625_201649_844845.png,0.11388,50,2
JC_20260625_201649_865516,180.32,JC_20260625_201649_865516.png,0.11565,50,2
JC_20260625_201649_885628,180.432,JC_20260625_201649_885628.png,0.0719,50,2
JC_20260625_201649_906027,180.544,JC_20260625_201649_906027.png,0.09776,50,2
JC_20260625_201649_927017,180.656,JC_20260625_201649_927017.png,0.11139,50,2
JC_20260625_201649_947042,180.768,JC_20260625_201649_947042.png,0.11944,50,2
JC_20260625_201649_969027,180.88,JC_20260625_201649_969027.png,0.07857,50,2
JC_20260625_201649_988524,180.992,JC_20260625_201649_988524.png,0.08603,50,2
JC_20260625_201650_010676,181.104,JC_20260625_201650_010676.png,0.10348,50,2
JC_20260625_201650_031081,181.216,JC_20260625_201650_031081.png,0.11838,50,2
JC_20260625_201650_060693,181.328,JC_20260625_201650_060693.png,0.10014,50,2
JC_20260625_201650_083688,181.44,JC_20260625_201650_083688.png,0.0869,50,2
JC_20260625_201650_106920,181.552,JC_20260625_201650_106920.png,0.10541,50,2
JC_20260625_201650_127739,181.664,JC_20260625_201650_127739.png,0.12344,50,2
JC_20260625_201650_150455,181.776,JC_20260625_201650_150455.png,0.1036,50,2
JC_20260625_201650_171493,181.888,JC_20260625_201650_171493.png,0.08101,50,2
JC_20260625_201650_194643,182,JC_20260625_201650_194643.png,0.1011,50,2
JC_20260625_201650_216655,182.112,JC_20260625_201650_216655.png,0.11638,50,2
JC_20260625_201650_238661,182.224,JC_20260625_201650_238661.png,0.11935,50,2
JC_20260625_201650_262194,182.336,JC_20260625_201650_262194.png,0.07586,50,2
JC_20260625_201650_283415,182.448,JC_20260625_201650_283415.png,0.09403,50,2
JC_20260625_201650_307302,182.56,JC_20260625_201650_307302.png,0.11315,50,2
JC_20260625_201650_332155,182.672,JC_20260625_201650_332155.png,0.1224,50,2
JC_20260625_201650_362022,182.784,JC_20260625_201650_362022.png,0.09827,50,2
JC_20260625_201650_385281,182.896,JC_20260625_201650_385281.png,0.08747,50,2
JC_20260625_201650_408895,183.008,JC_20260625_201650_408895.png,0.10636,50,2
JC_20260625_201650_431441,183.12,JC_20260625_201650_431441.png,0.12033,50,2
JC_20260625_201650_455295,183.232,JC_20260625_201650_455295.png,0.11736,50,2
JC_20260625_201650_480305,183.344,JC_20260625_201650_480305.png,0.07759,50,2
JC_20260625_201650_503651,183.456,JC_20260625_201650_503651.png,0.09333,50,2
JC_20260625_201650_528242,183.568,JC_20260625_201650_528242.png,0.10854,50,2
JC_20260625_201650_555221,183.68,JC_20260625_201650_555221.png,0.11083,50,2
JC_20260625_201650_582194,183.792,JC_20260625_201650_582194.png,0.08183,50,2
JC_20260625_201650_609501,183.904,JC_20260625_201650_609501.png,0.09204,50,2
JC_20260625_201650_636168,184.016,JC_20260625_201650_636168.png,0.10354,50,2
JC_20260625_201650_669596,184.128,JC_20260625_201650_669596.png,0.08924,50,2
JC_20260625_201650_694239,184.24,JC_20260625_201650_694239.png,0.04761,50,2
JC_20260625_201650_739682,184.448,JC_20260625_201650_739682.png,-0.0403,50,2
JC_20260625_201650_764579,184.56,JC_20260625_201650_764579.png,-0.05532,50,2
JC_20260625_201650_788644,184.672,JC_20260625_201650_788644.png,-0.08283,50,2
JC_20260625_201650_815657,184.784,JC_20260625_201650_815657.png,-0.07365,50,2
JC_20260625_201650_840784,184.896,JC_20260625_201650_840784.png,-0.08184,50,2
JC_20260625_201650_865466,185.008,JC_20260625_201650_865466.png,-0.06842,50,2
JC_20260625_201650_890602,185.12,JC_20260625_201650_890602.png,-0.07359,50,2
JC_20260625_201650_914408,185.232,JC_20260625_201650_914408.png,-0.06294,50,2
JC_20260625_201650_938844,185.344,JC_20260625_201650_938844.png,-0.06977,50,2
JC_20260625_201650_969843,185.456,JC_20260625_201650_969843.png,-0.06382,50,2
JC_20260625_201650_994047,185.568,JC_20260625_201650_994047.png,-0.06444,50,2
JC_20260625_201651_018304,185.68,JC_20260625_201651_018304.png,-0.06877,50,2
JC_20260625_201651_042983,185.792,JC_20260625_201651_042983.png,-0.06447,50,2
JC_20260625_201651_065841,185.904,JC_20260625_201651_065841.png,-0.06784,50,2
JC_20260625_201651_089989,186.016,JC_20260625_201651_089989.png,-0.05815,50,2
JC_20260625_201651_114111,186.128,JC_20260625_201651_114111.png,-0.07334,50,2
JC_20260625_201651_135872,186.24,JC_20260625_201651_135872.png,-0.05756,50,2
JC_20260625_201651_159438,186.352,JC_20260625_201651_159438.png,-0.08021,50,2
JC_20260625_201651_182095,186.464,JC_20260625_201651_182095.png,-0.06299,50,2
JC_20260625_201651_203951,186.576,JC_20260625_201651_203951.png,-0.07461,50,2
JC_20260625_201651_227507,186.688,JC_20260625_201651_227507.png,-0.06341,50,2
JC_20260625_201651_249519,186.8,JC_20260625_201651_249519.png,-0.07947,50,2
JC_20260625_201651_280252,186.912,JC_20260625_201651_280252.png,-0.06377,50,2
JC_20260625_201651_303922,187.024,JC_20260625_201651_303922.png,-0.07704,50,2
JC_20260625_201651_325144,187.136,JC_20260625_201651_325144.png,-0.0608,50,2
JC_20260625_201651_348509,187.248,JC_20260625_201651_348509.png,-0.07316,50,2
JC_20260625_201651_372349,187.36,JC_20260625_201651_372349.png,-0.06659,50,2
JC_20260625_201651_393234,187.472,JC_20260625_201651_393234.png,-0.07942,50,2
JC_20260625_201651_415856,187.584,JC_20260625_201651_415856.png,-0.06529,50,2
JC_20260625_201651_438673,187.696,JC_20260625_201651_438673.png,-0.07251,50,2
JC_20260625_201651_460700,187.808,JC_20260625_201651_460700.png,-0.06919,50,2
JC_20260625_201651_483324,187.92,JC_20260625_201651_483324.png,-0.07525,50,2
JC_20260625_201651_505709,188.032,JC_20260625_201651_505709.png,-0.07144,50,2
JC_20260625_201651_527648,188.144,JC_20260625_201651_527648.png,-0.06514,50,2
JC_20260625_201651_551804,188.256,JC_20260625_201651_551804.png,-0.06877,50,2
JC_20260625_201651_587349,188.368,JC_20260625_201651_587349.png,-0.06437,50,2
JC_20260625_201651_612220,188.48,JC_20260625_201651_612220.png,-0.07366,50,2
JC_20260625_201651_635082,188.592,JC_20260625_201651_635082.png,-0.06204,50,2
JC_20260625_201651_656715,188.704,JC_20260625_201651_656715.png,-0.07229,50,2
JC_20260625_201651_676982,188.816,JC_20260625_201651_676982.png,-0.05711,50,2
JC_20260625_201651_698379,188.928,JC_20260625_201651_698379.png,-0.07358,50,2
JC_20260625_201651_718066,189.04,JC_20260625_201651_718066.png,-0.06033,50,2
JC_20260625_201651_739402,189.152,JC_20260625_201651_739402.png,-0.0768,50,2
JC_20260625_201651_760546,189.264,JC_20260625_201651_760546.png,-0.07497,50,2
JC_20260625_201651_781314,189.376,JC_20260625_201651_781314.png,-0.05255,50,2
JC_20260625_201651_803733,189.488,JC_20260625_201651_803733.png,-0.0604,50,2
JC_20260625_201651_828272,189.616,JC_20260625_201651_828272.png,-0.04232,50,2
JC_20260625_201651_873484,189.824,JC_20260625_201651_873484.png,-0.0309,50,2
JC_20260625_201651_910945,190.032,JC_20260625_201651_910945.png,0.01319,50,2
JC_20260625_201651_950081,190.24,JC_20260625_201651_950081.png,-0.00398,50,2
JC_20260625_201651_993525,190.448,JC_20260625_201651_993525.png,-0.02629,50,2
JC_20260625_201652_015229,190.56,JC_20260625_201652_015229.png,-0.04192,45,2
JC_20260625_201652_055498,190.768,JC_20260625_201652_055498.png,0,30,2
JC_20260625_201652_201736,190.976,JC_20260625_201652_201736.png,0,30,2
JC_20260625_201652_409865,191.184,JC_20260625_201652_409865.png,0,30,2
JC_20260625_201652_618567,191.392,JC_20260625_201652_618567.png,0,30,2
JC_20260625_201652_826815,191.6,JC_20260625_201652_826815.png,0,30,2
JC_20260625_201653_033800,191.808,JC_20260625_201653_033800.png,0,30,2
JC_20260625_201653_145585,191.92,JC_20260625_201653_145585.png,0.04,30,4
JC_20260625_201653_257465,192.032,JC_20260625_201653_257465.png,0.06141,30,2
JC_20260625_201653_465923,192.24,JC_20260625_201653_465923.png,0.00743,30,2
JC_20260625_201653_673074,192.448,JC_20260625_201653_673074.png,0.0009,30,2
JC_20260625_201653_881803,192.656,JC_20260625_201653_881803.png,0.00011,30,2
JC_20260625_201653_993497,192.768,JC_20260625_201653_993497.png,0.07225,30,2
JC_20260625_201654_201837,192.976,JC_20260625_201654_201837.png,0.00874,30,2
JC_20260625_201654_346189,193.12,JC_20260625_201654_346189.png,0.04238,30,4
JC_20260625_201654_457684,193.232,JC_20260625_201654_457684.png,0.07225,30,2
JC_20260625_201654_666169,193.44,JC_20260625_201654_666169.png,0.00874,30,2
JC_20260625_201654_873299,193.648,JC_20260625_201654_873299.png,0.00106,30,2
JC_20260625_201655_050052,193.824,JC_20260625_201655_050052.png,-0.07976,30,3
JC_20260625_201655_161789,193.936,JC_20260625_201655_161789.png,-0.0522,30,2
JC_20260625_201655_370812,194.144,JC_20260625_201655_370812.png,-0.00631,30,2
JC_20260625_201655_578027,194.352,JC_20260625_201655_578027.png,-0.00076,30,2
JC_20260625_201655_785991,194.56,JC_20260625_201655_785991.png,-0.00009,30,2
JC_20260625_201655_995380,194.768,JC_20260625_201655_995380.png,-0.00001,30,2
JC_20260625_201656_201790,194.976,JC_20260625_201656_201790.png,0,30,2
JC_20260625_201656_412502,195.184,JC_20260625_201656_412502.png,0,30,2
JC_20260625_201656_618030,195.392,JC_20260625_201656_618030.png,0,30,2
JC_20260625_201708_041424,195.6,JC_20260625_201708_041424.png,0,30,2
JC_20260625_201708_250282,195.808,JC_20260625_201708_250282.png,0,30,2
JC_20260625_201708_457600,196.016,JC_20260625_201708_457600.png,0,30,2
JC_20260625_201708_665506,196.224,JC_20260625_201708_665506.png,0,30,2
JC_20260625_201708_876018,196.432,JC_20260625_201708_876018.png,0,30,2
JC_20260625_201709_082716,196.64,JC_20260625_201709_082716.png,0,30,2
JC_20260625_201709_289879,196.848,JC_20260625_201709_289879.png,0,30,2
JC_20260625_201709_496763,197.056,JC_20260625_201709_496763.png,0,30,2
JC_20260625_201709_705613,197.264,JC_20260625_201709_705613.png,0,30,2
JC_20260625_201709_914593,197.472,JC_20260625_201709_914593.png,0,30,2
JC_20260625_201710_120962,197.68,JC_20260625_201710_120962.png,0,30,2
JC_20260625_201710_329281,197.888,JC_20260625_201710_329281.png,0,30,2
JC_20260625_201710_536845,198.096,JC_20260625_201710_536845.png,0,30,2
JC_20260625_201710_744970,198.304,JC_20260625_201710_744970.png,0,30,2
JC_20260625_201710_953353,198.512,JC_20260625_201710_953353.png,0,30,2
JC_20260625_201711_161735,198.72,JC_20260625_201711_161735.png,0,30,2
JC_20260625_201711_369327,198.928,JC_20260625_201711_369327.png,0,30,2
JC_20260625_201711_579249,199.136,JC_20260625_201711_579249.png,0,30,2
JC_20260625_201711_785490,199.344,JC_20260625_201711_785490.png,0,30,2
JC_20260625_201711_993773,199.552,JC_20260625_201711_993773.png,0,30,2
JC_20260625_201712_201537,199.76,JC_20260625_201712_201537.png,0,30,2
JC_20260625_201712_330525,199.888,JC_20260625_201712_330525.png,-0.0521,50,2
JC_20260625_201712_442340,200,JC_20260625_201712_442340.png,-0.06989,50,2
JC_20260625_201712_650221,200.208,JC_20260625_201712_650221.png,-0.01968,50,2
JC_20260625_201712_855734,200.416,JC_20260625_201712_855734.png,0.00524,50,2
JC_20260625_201713_064681,200.624,JC_20260625_201713_064681.png,0.01101,50,2
JC_20260625_201713_274203,200.832,JC_20260625_201713_274203.png,-0.01827,50,2
JC_20260625_201713_481629,201.04,JC_20260625_201713_481629.png,0.00209,50,2
JC_20260625_201713_688391,201.248,JC_20260625_201713_688391.png,0.00223,50,2
JC_20260625_201713_897756,201.456,JC_20260625_201713_897756.png,0.00538,50,2
JC_20260625_201714_104700,201.664,JC_20260625_201714_104700.png,0.02763,50,2
JC_20260625_201714_312545,201.872,JC_20260625_201714_312545.png,0.05145,50,2
JC_20260625_201714_382715,202,JC_20260625_201714_382715.png,0.04814,50,2
JC_20260625_201714_418608,202.112,JC_20260625_201714_418608.png,0.04683,50,2
JC_20260625_201714_455164,202.224,JC_20260625_201714_455164.png,0.07126,50,2
JC_20260625_201714_491733,202.336,JC_20260625_201714_491733.png,0.11542,50,2
JC_20260625_201714_528393,202.448,JC_20260625_201714_528393.png,0.06993,45,2
JC_20260625_201714_565509,202.56,JC_20260625_201714_565509.png,0.09824,50,2
JC_20260625_201714_597936,202.672,JC_20260625_201714_597936.png,0.1248,50,2
JC_20260625_201714_638128,202.784,JC_20260625_201714_638128.png,0.13569,50,2
JC_20260625_201714_671391,202.896,JC_20260625_201714_671391.png,0.09141,45,2
JC_20260625_201714_704452,203.008,JC_20260625_201714_704452.png,0.10153,50,2
JC_20260625_201714_737715,203.12,JC_20260625_201714_737715.png,0.11833,50,2
JC_20260625_201714_768753,203.232,JC_20260625_201714_768753.png,0.12655,50,2
JC_20260625_201714_800468,203.344,JC_20260625_201714_800468.png,0.11787,50,2
JC_20260625_201714_831238,203.456,JC_20260625_201714_831238.png,0.08144,50,2
JC_20260625_201714_862796,203.568,JC_20260625_201714_862796.png,0.09394,50,2
JC_20260625_201714_892717,203.68,JC_20260625_201714_892717.png,0.10986,50,2
JC_20260625_201714_928977,203.792,JC_20260625_201714_928977.png,0.12023,50,2
JC_20260625_201714_959689,203.904,JC_20260625_201714_959689.png,0.1018,50,2
JC_20260625_201714_990812,204.016,JC_20260625_201714_990812.png,0.08292,50,2
JC_20260625_201715_020745,204.128,JC_20260625_201715_020745.png,0.10387,50,2
JC_20260625_201715_050887,204.24,JC_20260625_201715_050887.png,0.11884,50,2
JC_20260625_201715_081505,204.352,JC_20260625_201715_081505.png,0.11334,50,2
JC_20260625_201715_107733,204.464,JC_20260625_201715_107733.png,0.06986,50,2
JC_20260625_201715_130487,204.576,JC_20260625_201715_130487.png,0.09467,50,2
JC_20260625_201715_152391,204.688,JC_20260625_201715_152391.png,0.11198,50,2
JC_20260625_201715_174028,204.8,JC_20260625_201715_174028.png,0.11624,50,2
JC_20260625_201715_196871,204.912,JC_20260625_201715_196871.png,0.07886,50,2
JC_20260625_201715_226855,205.024,JC_20260625_201715_226855.png,0.09979,50,2
JC_20260625_201715_247644,205.136,JC_20260625_201715_247644.png,0.11097,50,2
JC_20260625_201715_272289,205.248,JC_20260625_201715_272289.png,0.12274,50,2
JC_20260625_201715_293650,205.36,JC_20260625_201715_293650.png,0.07805,50,2
JC_20260625_201715_315604,205.472,JC_20260625_201715_315604.png,0.07572,50,2
JC_20260625_201715_354285,205.68,JC_20260625_201715_354285.png,-0.02128,50,2
JC_20260625_201715_376437,205.792,JC_20260625_201715_376437.png,-0.04647,50,2
JC_20260625_201715_397523,205.904,JC_20260625_201715_397523.png,-0.0768,50,2
JC_20260625_201715_419058,206.016,JC_20260625_201715_419058.png,-0.0726,50,2
JC_20260625_201715_442015,206.128,JC_20260625_201715_442015.png,-0.08625,50,2
JC_20260625_201715_463496,206.24,JC_20260625_201715_463496.png,-0.06674,50,2
JC_20260625_201715_486765,206.352,JC_20260625_201715_486765.png,-0.08394,50,2
JC_20260625_201715_509180,206.464,JC_20260625_201715_509180.png,-0.06252,50,2
JC_20260625_201715_538848,206.576,JC_20260625_201715_538848.png,-0.07296,50,2
JC_20260625_201715_562238,206.688,JC_20260625_201715_562238.png,-0.05634,50,2
JC_20260625_201715_583855,206.8,JC_20260625_201715_583855.png,-0.07319,50,2
JC_20260625_201715_605423,206.912,JC_20260625_201715_605423.png,-0.06516,50,2
JC_20260625_201715_627587,207.024,JC_20260625_201715_627587.png,-0.07499,50,2
JC_20260625_201715_647736,207.136,JC_20260625_201715_647736.png,-0.06153,50,2
JC_20260625_201715_668056,207.248,JC_20260625_201715_668056.png,-0.07167,50,2
JC_20260625_201715_689806,207.36,JC_20260625_201715_689806.png,-0.06529,50,2
JC_20260625_201715_710764,207.472,JC_20260625_201715_710764.png,-0.07442,50,2
JC_20260625_201715_730281,207.584,JC_20260625_201715_730281.png,-0.07008,50,2
JC_20260625_201715_762462,207.696,JC_20260625_201715_762462.png,-0.06697,50,2
JC_20260625_201715_799673,207.808,JC_20260625_201715_799673.png,-0.06946,50,2
JC_20260625_201715_827545,207.92,JC_20260625_201715_827545.png,-0.06641,50,2
JC_20260625_201715_849539,208.032,JC_20260625_201715_849539.png,-0.07064,50,2
JC_20260625_201715_878456,208.144,JC_20260625_201715_878456.png,-0.06074,50,2
JC_20260625_201715_910446,208.256,JC_20260625_201715_910446.png,-0.0719,50,2
JC_20260625_201715_939307,208.368,JC_20260625_201715_939307.png,-0.05888,50,2
JC_20260625_201715_969904,208.48,JC_20260625_201715_969904.png,-0.07635,50,2
JC_20260625_201716_000213,208.592,JC_20260625_201716_000213.png,-0.066,50,2
JC_20260625_201716_028728,208.704,JC_20260625_201716_028728.png,-0.08045,50,2
JC_20260625_201716_057350,208.816,JC_20260625_201716_057350.png,-0.06031,50,2
JC_20260625_201716_084548,208.928,JC_20260625_201716_084548.png,-0.07888,50,2
JC_20260625_201716_113026,209.04,JC_20260625_201716_113026.png,-0.06398,50,2
JC_20260625_201716_151330,209.152,JC_20260625_201716_151330.png,-0.08038,50,2
JC_20260625_201716_180726,209.264,JC_20260625_201716_180726.png,-0.06384,50,2
JC_20260625_201716_208668,209.376,JC_20260625_201716_208668.png,-0.07313,50,2
JC_20260625_201716_235400,209.488,JC_20260625_201716_235400.png,-0.06555,50,2
JC_20260625_201716_264875,209.6,JC_20260625_201716_264875.png,-0.07403,50,2
JC_20260625_201716_294851,209.712,JC_20260625_201716_294851.png,-0.06658,50,2
JC_20260625_201716_323838,209.824,JC_20260625_201716_323838.png,-0.07239,50,2
JC_20260625_201716_352597,209.936,JC_20260625_201716_352597.png,-0.06963,50,2
JC_20260625_201716_381201,210.048,JC_20260625_201716_381201.png,-0.0768,50,2
JC_20260625_201716_411311,210.16,JC_20260625_201716_411311.png,-0.06689,50,2
JC_20260625_201716_449746,210.272,JC_20260625_201716_449746.png,-0.06544,50,2
JC_20260625_201716_479689,210.384,JC_20260625_201716_479689.png,-0.0696,50,2
JC_20260625_201716_510936,210.496,JC_20260625_201716_510936.png,-0.07231,50,2
JC_20260625_201716_541346,210.608,JC_20260625_201716_541346.png,-0.05738,50,2
JC_20260625_201716_571368,210.72,JC_20260625_201716_571368.png,-0.07519,50,2
JC_20260625_201716_604419,210.832,JC_20260625_201716_604419.png,-0.06277,50,2
JC_20260625_201716_637137,210.944,JC_20260625_201716_637137.png,-0.07689,50,2
JC_20260625_201716_669869,211.056,JC_20260625_201716_669869.png,-0.06085,50,2
JC_20260625_201716_702208,211.168,JC_20260625_201716_702208.png,-0.08143,50,2
